Signal,Frequency_1,Frequency_2,Frequency_3,Frequency_4,Frequency_5
"[   0.52313331  257.47331247  153.31719746 ...  168.71908896   -6.05270279
 -173.43436394]",4409.804240229446,3106.5012669667453,3294.9283886777916,4722.013208644368,4068.983828946551
"[ -4.94095524 258.35235741 272.523614   ... -85.67415336 -74.48442689
  -9.74239412]",4214.691222052859,3567.987448269719,3830.1363965529063,2341.9837064904955,2458.315741959627
"[  7.11177538 202.53596294 253.69436615 ...  -3.75432159 -68.65275296
 -25.71107485]",3269.014104996371,2639.9270292842552,799.3443301337176,3173.2916227442506,1320.590162573233
"[ -1.19440515 312.56011561 268.52893454 ... -34.26874886 -66.96114866
   4.66890779]",4161.245002006163,2563.4275406354645,4766.7278272977765,2862.8930330989,3629.14438453887
"[  2.44404122 151.05028673 145.86105967 ... -35.95036457 -40.32136099
   7.50261519]",325.97941394657767,1962.4544229092678,3486.2012345683183,123.51589879066708,4424.008155456318
"[  1.41899293 140.15045871 168.2140975  ... -80.59925465  21.84883901
  42.11010498]",4248.538194912396,35.02813299257894,1143.558573229721,631.8513679840713,2343.3041157132084
"[ -4.39617076 227.09786547 175.40649746 ...  10.22243267 -27.69086526
   1.65320209]",2178.9006061909004,3450.163432674677,3056.3683067697866,1484.2135556164374,4941.028074582665
"[   3.10508442  148.14799932  116.58753677 ...  -71.68457939 -155.44240336
  -70.92326027]",4598.1874984540555,1753.9553499951985,314.08659586336165,1451.9066210133637,149.10710549066994
"[ -3.37288766 265.23994288 267.68823328 ... -86.99917342 -18.87270834
  52.55535697]",3649.038185141817,3898.4313751425248,2650.307710678571,3142.4844769067918,785.6505912268647
"[  4.13386575 287.33216087 300.93821601 ... -36.80594793 -53.09994239
 -74.46371995]",3495.9016650742315,2242.1368580124104,3401.7974914184933,2638.149177528505,4221.664968784248
"[ -1.95240178 123.67878336 142.71070489 ...  59.68340725 123.06249659
  78.32644578]",476.45204798633137,1583.1311169546755,3180.4645640809435,630.0650820526812,4149.749984771749
"[ -5.90244969 277.10405773 207.66582587 ... -92.3777761  -25.50205891
  67.17082722]",1618.1175511502995,3840.4841533099375,3963.68058230572,3258.0996167560693,4933.170329508704
"[ -0.78612663  94.26365706 113.54387851 ... -24.76074316 -49.74088234
   4.04972582]",541.5938223242946,2241.948089985584,77.05394159494101,2365.26503339239,4605.163588954127
"[ -2.34937754 128.53336812 146.93884129 ... 104.15951749 112.58553086
  10.51172006]",3929.804431805191,2692.5465227758377,1470.390376006109,72.71513620196802,2485.44840448972
"[  -0.82599614  232.43652968  140.79256678 ...   54.72073964 -131.85706713
 -176.91640789]",4649.2096366187925,4571.008213960409,4768.85042725127,1223.719426292456,2757.8740136271385
"[  -3.11603411  247.99648757  288.32237603 ...  192.83340727   86.4861354
 -103.52703359]",2764.568713805129,2641.1043418989066,3566.7517835504864,2472.6853494618754,3605.826211011162
"[  1.21639284  82.21103456 114.20153835 ... 100.30081648  96.21211215
  56.39250054]",710.4869358365585,785.7444573971571,345.3621753390649,2282.2595959779505,2922.6277759131412
"[  5.9461511  126.60210211 207.05154139 ... -86.29261672 -20.97481974
  33.90008583]",1605.9104894069817,385.9860080253599,1937.090785880624,2241.3985510188,796.654166378395
"[  -5.34342173  200.04870003  195.91915533 ... -151.22294123 -134.11570432
   39.72549592]",290.16705774745634,4004.3447754296485,3330.070591038567,2978.1397491549233,963.7152033445691
"[  1.90900341 138.13444646 125.6006783  ... -33.45762469 -81.61107338
 -97.53480512]",1731.8300956466294,4190.116715880112,408.35358909474235,626.7159290645826,4079.643535989537
"[   1.69029597  133.80489974   96.56700993 ...  -82.54783689  -88.27664165
 -130.67979692]",1669.840245371974,79.93829636688898,4815.844549673545,3830.200659995233,1740.9528570914129
"[  -6.95755028  193.85334015  228.31878869 ... -300.16540317 -137.33279465
   37.87437617]",1427.9853097685186,4504.4843718931525,51.867220039707554,2090.1851057242366,2227.2016468278075
"[  -0.60003324  226.28718412  229.98291004 ... -110.74171224 -120.12270524
   -9.5332441 ]",2645.669509350947,4102.351549344523,3059.2671100828297,450.8634545224017,3584.113008604491
"[ -4.59060976 151.41449567 149.94537724 ... 198.64658876 250.3937474
 152.5920131 ]",583.2152262428997,4481.671374477704,912.3704107958351,3002.7305568896345,4135.676328999575
"[ -7.31248521 233.86920071 217.8554313  ... -36.16462626  66.71144494
 180.7157999 ]",368.11667565546736,2415.969833970201,1669.4148157251102,3905.5310294718593,4168.293136221135
"[ -4.99083637 243.61873592 175.37970354 ...  46.75553798 228.26425813
 171.46374592]",910.11637135132,3870.69954262837,4388.462071698515,4543.621304716851,1537.4276371789392
"[  4.4781187  200.31579454 144.88762804 ... -82.19809376  -7.21536696
 -24.69913013]",4816.696051045519,3458.188333519081,945.0155672577935,2624.977393250444,3448.7293897974014
"[   4.09315006  210.44585305  214.19948088 ... -114.43848333  117.35820866
  182.8417861 ]",702.0129492533532,4696.68044796024,3221.3914981372523,213.52794845171545,2863.381266719104
"[  2.6022529  236.88979678 228.17076286 ...  51.51869811 170.22371357
  95.88037576]",2570.5744292674926,4242.672013740759,3972.4336841623963,1106.943286598394,3068.625060079543
"[  6.04027701 141.620416   168.2570291  ...  73.34944425  70.23923344
  76.41728719]",1726.5815325307606,4198.2927615159215,276.23846512345494,4564.562597038397,2118.9075328260788
"[  3.4499496  215.00301844 155.0480271  ...  70.86099076  95.17415823
 -33.34520573]",4686.683470890553,784.9555603244064,1071.5185044934406,3658.9235356498934,4509.569797626805
"[  -4.66723033  272.0444693   255.09506442 ...   72.59598888 -117.78796497
 -103.38152691]",2444.8715703416183,3571.325491774898,4092.0651142624106,1515.4956058999126,4071.04132987778
"[  1.95609791 216.10162665 200.63857587 ...  11.16099293 -36.54103078
 -69.61976951]",2910.9858953132803,1986.0286840893828,4155.8347593706785,4321.973822740615,2961.4139389246975
"[  4.04570292  79.5636182  165.1305112  ... -35.59865453 -18.00726384
 -16.70951609]",1510.5577003381986,39.00200371968929,1483.5893470687035,658.961750262995,1267.1314643538058
"[ -2.1302936  125.21586889 174.67041662 ... -15.34575613  14.45494588
  59.73719593]",1591.3762017421138,112.10948401027967,2445.2382803186447,2458.980986626447,3687.4956233913954
"[ -2.2777243  130.38391712 133.1788144  ... -36.99333622 -77.7662397
 -66.56998799]",453.4728140661819,4184.505399963177,1365.9144804180755,2695.913239450817,3328.9890241053386
"[  -1.24376597  171.05998824  182.56185576 ... -233.66473782 -201.97533434
  -90.88891136]",4154.370484147823,380.6288827030256,1967.9061717050133,596.9866145891009,1062.7514201401925
"[   2.91240088  249.90716908  257.66236935 ... -192.22815159  -46.2642103
   28.29046719]",3590.6747705304815,3384.3469193303404,1029.9088947156613,3885.382344059011,2670.1077570344473
"[  -1.63139479  159.40332323  154.24959447 ... -135.40742013 -210.60743312
 -103.88187567]",770.6113183859823,3490.0988182784395,3919.1815243583133,293.60720579735465,553.8663290551615
"[ -0.94826045  93.17653762 126.33671424 ...  14.42554663 -47.3701002
 -91.88614625]",3020.8575191863006,447.01788469666536,2842.924713224974,419.18534732423007,1094.9760598840305
"[ -6.40548906 171.24602089 191.53137124 ...   2.04129563  10.84768534
 -15.27030164]",1264.1737782825296,3199.516691717636,4465.071639538616,764.8886323762491,2146.7235061797855
"[ -5.83324618 121.64661839 161.12471425 ... 156.12704651 136.86918863
  38.2965292 ]",1521.5417535425477,363.4508353353638,2443.5042450912874,3955.6560907281664,2411.8110011644094
"[   1.31299559  168.85236411  135.68983591 ...  -31.76872251 -129.35750293
 -107.32948552]",4975.072041914939,271.02500615209897,1555.2089589943882,570.7979958988944,3229.0436581566205
"[  -1.49958423  162.30601091  209.38694874 ...   -8.99735646  -64.41286515
 -185.74139371]",1072.639214761685,3984.802927543568,1087.8706558991312,1145.706044133653,2599.489152012338
"[ -7.81693141 124.50051702 153.48535053 ...  -9.33544675  67.66601738
 106.25607204]",34.32710586054763,1253.6548800061273,1650.1408590350313,4829.524555209104,2254.455375614406
"[  2.51555618 212.99163847 191.90367942 ...  61.96469598 -43.95115997
 -34.31647887]",1225.595690945547,4892.992291066395,2478.6212279199194,4434.170608976705,2991.2541913496993
"[   8.68951522  275.4658799   337.30474133 ...   13.88080253  -55.12943283
 -129.15267511]",2401.476366568227,4075.7426359868473,2674.022575831706,1277.799354357976,2455.9003403306556
"[ -5.8215643  188.13384825 236.76090888 ...  48.74006276   6.1585591
 -60.72168897]",2996.5428009752886,2191.0483905463907,3894.9709903669213,180.73198418803108,1229.5786274639722
"[   1.74325932  281.91481088  165.03736524 ...  -89.04990171 -120.82712006
  -17.71389338]",2919.9786144233904,2561.253647648784,3261.134944528467,4633.300196153582,4944.883805384771
"[   2.48601774  207.38777597  176.35388279 ... -104.49942193 -165.56280782
  -85.31369171]",668.9076935385708,3340.8003969397732,2396.8705705877687,4555.330495318573,548.9884569705873
"[  0.73096621 144.65093086 116.7953194  ... -51.82833068 -89.31589913
 -79.45013039]",1057.9984344109587,4123.016028039277,888.8518061446866,685.0225026046825,4416.536870061644
"[ -3.86776687 119.06101782 178.71926806 ...  70.65972585  80.81596915
  64.30859526]",2215.590679780683,303.6480167415229,3289.2029573932314,1705.3022218429678,1540.2648745094016
"[   4.62165642  177.34158477  238.37776714 ... -124.24078978 -138.37508058
  -86.76439898]",3598.3826869545214,2465.0155650108304,626.0372707155691,2341.8692930239704,2745.805533800601
"[ -7.02083668 290.68719195 173.69914144 ... -83.00769138  -3.83681096
  54.80187595]",2760.469957335001,2243.0956111423297,1562.9988964035374,4899.578210020907,4842.06346907075
"[   4.41486056  179.75426235   99.45554801 ...   30.00743574 -140.32446888
 -253.10230758]",4956.124653227467,4574.945033836243,547.6733250115553,1059.815057414807,541.6484245776887
"[ -5.63250171 134.73746564 188.42533519 ... 240.98579166 248.55543086
 180.01721962]",1580.646240497168,1736.4796385922932,3491.5969817782243,1058.3450641286345,389.29053461522653
"[ -1.17361253 191.93632101 319.73681339 ...  12.67735728  39.84811536
  17.14100734]",2602.551689718465,1462.0059105603755,1954.2317907240026,954.8141186653069,2158.556223969896
"[   1.89306413  274.17871325  247.03541361 ... -118.34314882   81.30885141
  143.98873327]",1385.0978174817026,3541.641346593971,4694.5810690157505,1356.1383709218608,3101.219523672614
"[  2.92828938 272.41418227 242.00561629 ... -19.0552976   93.69408156
  45.05799405]",3083.1983067932724,3984.6255266430285,559.5946632865948,3818.674357059903,1614.7126361655128
"[  5.2897472  120.00476312 172.07712864 ...  33.45112535  87.40764306
 117.09966994]",412.22693057730595,919.0599519165183,4880.913599531958,1301.0778772010956,2273.511721776358
"[  5.06171882 230.74953148 253.59302332 ... -57.62313326  40.72030329
 127.77805776]",1410.2085317911017,2476.450655561982,4094.190468265246,2413.948044424789,3621.4832522294823
"[ -3.65511895 166.42058368 193.41010202 ...  26.29342656  89.66412506
  84.31840182]",1005.3108537661715,1205.0626308045078,3303.393793635699,3303.57796168634,2632.728510206837
"[   1.95197525  198.81471518  197.52724988 ... -110.83145108 -235.01373332
 -220.54453959]",321.093362592424,1736.9205215816216,2787.014582822543,4439.051592077086,63.76806740097379
"[ 10.4805165  195.41883934 176.79581019 ...  67.08421103   1.7179381
 -80.64783116]",1843.9229436379878,4643.0176926044305,3587.9829035325415,3322.4624628064034,3155.7628551520766
"[  -4.16905368  302.69935844  239.22024049 ...  -17.68647424 -125.30561115
  -88.95042366]",3460.2714833035975,3132.103809877732,3465.7904473491267,3727.9604786643536,4622.385752429632
"[   4.82264954  183.48845693  128.05387745 ...  -45.37458002  -82.97611264
 -172.16667726]",4903.945894578127,1435.0000593991863,3207.6767787683516,251.78116747711792,3053.2641085484265
"[  -5.88815561  201.53674019  194.91918086 ...   62.34597907  -72.07217321
 -179.41716169]",753.7297617526408,4678.970437292786,1304.1351176635703,3757.8791685036217,1767.8144032764378
"[  1.9858555  225.91027293 166.97400032 ...  30.71616357  92.95757099
 -13.33966319]",1557.1849245608446,4269.481265335401,1255.653627462104,4713.811311366274,2747.7263993281663
"[  -1.65013258  121.53914379  138.458406   ...  -83.57582183 -130.31972013
 -175.25710949]",2283.64897588766,28.889371044870433,1218.8932853229653,4204.838269156542,3350.0936304336597
"[   7.17526648  128.73955028  177.32205311 ... -161.3194553   -84.06772353
   16.59092347]",2954.336812922744,1412.0746847328176,80.84782113151712,2487.1867373183654,2581.9318593198655
"[  -4.69208275  233.12388708   84.58602806 ...  112.84782185  -14.83695404
 -244.25074984]",182.82251793118596,4797.884379450968,4500.071089789955,3377.8213398268117,4867.847411290227
"[  2.60388032 259.81872928 190.17755536 ... -71.84969896  41.28641938
 123.06778379]",4338.341646044177,4273.547662279386,2873.6408378391006,3387.066103189311,4039.447526369259
"[  -9.02240206  156.54147267  113.86419064 ...   36.00263533 -112.77921355
 -142.59148763]",153.84983577101374,4936.079578239727,3019.8487238224952,3524.195912331179,82.21678807848245
"[  6.26510906 212.06360408 167.28858285 ...  69.17827741 100.83416442
  44.7954652 ]",3469.807388918646,3639.6807580325285,2262.085483093561,4721.455845723754,363.40919016964216
"[ -0.31572389 160.90983878 132.35861138 ... 125.59472419  45.26037906
 -86.31945074]",4176.83339191973,545.1148598909851,1117.0893390356366,3459.8294559244323,4352.851627982812
"[   5.72573963  229.84115135  207.50139041 ...    4.73677728 -136.87939311
 -187.07964632]",4870.129296201081,3091.307045745714,916.7460698323364,3055.6202893588265,840.7203939412267
"[  4.09592558 193.03494742 139.02480978 ... 107.26562208 -16.33250215
 -93.46211018]",232.51826625934078,3512.297935693081,4143.015058567902,3970.8811511630065,2712.533248981545
"[  -5.41696394  232.74797039  298.01363373 ... -212.30483075  -97.09074709
   55.27344281]",101.99253784724186,1783.8277106727169,2015.2288649689795,3360.3736680490238,2650.148920580405
"[ -1.55123835 292.51586738 262.9112436  ... 100.8802773  155.70429923
  84.19449208]",3785.6712030907847,4068.3587745114137,3470.9856124344087,3058.602774644175,2358.565557438329
"[ -3.65478094 186.66906627 228.40615356 ...  -0.629097     8.30482691
  -4.98339807]",3443.693480974324,20.08508482607636,1257.9691683322692,1900.4960106780102,3365.1698705732933
"[  4.50477554 188.46043409 213.18048869 ...  59.55443019  69.09273998
   2.95695725]",3136.040988022498,1159.5442817181727,4271.636434372926,720.0238380966701,1063.5784707723033
"[  4.15502179 208.13608245 296.66626934 ...   5.72632885  56.63242969
 153.9134992 ]",2290.174132338746,632.3441934468544,1775.6678568799834,1826.2656704518845,3529.2258080591914
"[  8.43242527 220.40335396 174.48166898 ...  54.28982386  40.03399455
 -60.116764  ]",3522.186587411238,1216.119230887988,4966.8566917025755,1049.6361734505172,2109.6525093047126
"[-9.27335651e-02  1.37535495e+02  1.65465857e+02 ... -9.80670819e+01
 -1.73379496e+02 -1.40038024e+02]",1287.6881202551224,4207.2440091929975,1326.995709259432,423.7583993113307,2139.8043978562264
"[  -3.41412029  152.6803049   179.74149006 ... -125.63796715  -82.76295427
  -28.50103985]",3282.0573608610493,477.81356155552317,3541.4173894424785,2218.2455400498598,3283.8240009227115
"[   1.27958584  229.96011809  190.33335291 ...  -23.9078918  -133.09825402
  -74.56981369]",4653.062402550553,4808.341773648313,2405.0640496233273,2938.7831282818925,2286.116151575306
"[-11.49553957 173.18372534 126.55586211 ... -87.72451203  81.28645232
  28.36236093]",4922.696150638929,325.0017159477553,3373.548966179824,1932.0473388870298,355.9066988815295
"[  2.78280782 253.24903161 321.64764079 ... -66.38027586 -78.7934052
  17.96653007]",2899.038270346003,3679.1035090956134,1835.2738763644586,2642.664556117609,1427.1076813054046
"[   4.83469901  152.12096055  235.04037183 ... -118.90988695  -54.42367449
   40.54666708]",1803.3051954997904,2607.2585798091914,963.5268193305787,2441.034627622157,1140.0438192006704
"[  2.05993583 158.68720974 168.68755432 ... -29.78833739  62.32131668
 103.38639579]",1299.4568408906023,4120.455098413721,2298.3312874414573,854.6414970597381,1287.4135502369581
"[ -2.37960686 338.96005685 127.64298271 ... -82.59766823 136.28485051
  98.57007718]",4068.4999589424315,4582.692831079264,4366.391525627477,2593.8996119151097,4702.800004921251
